701	Pancreas	Q734	GTEX-Q734-0426-SM-48TZX
702	Thyroid	Q734	GTEX-Q734-0526-SM-2I3EH
703	Lung	Q734	GTEX-Q734-0626-SM-2I3EF
704	Ovary	Q734	GTEX-Q734-0726-SM-48TZP
705	Esophagus - Muscularis	Q734	GTEX-Q734-0826-SM-48U1G
706	Stomach	Q734	GTEX-Q734-1026-SM-48U16
707	Colon - Transverse	Q734	GTEX-Q734-1126-SM-48TZY
708	Vagina	Q734	GTEX-Q734-1426-SM-48TZQ
709	Uterus	Q734	GTEX-Q734-1626-SM-48U1B
710	Adipose - Subcutaneous	Q734	GTEX-Q734-1826-SM-2I3EL
711	Skin - Sun Exposed (Lower leg)	Q734	GTEX-Q734-1926-SM-2I5EV
712	Muscle - Skeletal	Q734	GTEX-Q734-2026-SM-3GADA
713	Artery - Tibial	Q734	GTEX-Q734-2226-SM-3GAD9
714	Whole Blood	QCQG	GTEX-QCQG-0006-SM-2S1OW
715	Cells - Transformed fibroblasts	QCQG	GTEX-QCQG-0008-SM-48U2G
716	Adrenal Gland	QCQG	GTEX-QCQG-0126-SM-48U27
717	Spleen	QCQG	GTEX-QCQG-0226-SM-48U28
718	Lung	QCQG	GTEX-QCQG-0326-SM-2I3ES
719	Pancreas	QCQG	GTEX-QCQG-0426-SM-48U29
720	Stomach	QCQG	GTEX-QCQG-0526-SM-48U2A
721	Esophagus - Mucosa	QCQG	GTEX-QCQG-0626-SM-48U21
722	Esophagus - Muscularis	QCQG	GTEX-QCQG-0726-SM-48U1Z
723	Vagina	QCQG	GTEX-QCQG-1226-SM-48U23
724	Uterus	QCQG	GTEX-QCQG-1326-SM-48U24
725	Ovary	QCQG	GTEX-QCQG-1426-SM-48U22
726	Artery - Aorta	QCQG	GTEX-QCQG-1526-SM-48U25
727	Colon - Transverse	QCQG	GTEX-QCQG-1626-SM-48U26
728	Skin - Sun Exposed (Lower leg)	QCQG	GTEX-QCQG-1726-SM-3GIJ9
729	Adipose - Subcutaneous	QCQG	GTEX-QCQG-1826-SM-2S1P2
730	Artery - Tibial	QCQG	GTEX-QCQG-1926-SM-2S1PI
731	Nerve - Tibial	QCQG	GTEX-QCQG-2026-SM-2S1PH
732	Muscle - Skeletal	QCQG	GTEX-QCQG-2126-SM-2S1P8
733	Whole Blood	QDT8	GTEX-QDT8-0006-SM-32PL3
734	Cells - Transformed fibroblasts	QDT8	GTEX-QDT8-0008-SM-48U2F
735	Brain - Frontal Cortex (BA9)	QDT8	GTEX-QDT8-0011-R10A-SM-32PKG
736	Brain - Cerebellar Hemisphere	QDT8	GTEX-QDT8-0011-R11A-SM-32PKD
737	Brain - Hippocampus	QDT8	GTEX-QDT8-0011-R1A-SM-32PKS
738	Brain - Substantia nigra	QDT8	GTEX-QDT8-0011-R2A-SM-32PKQ
739	Brain - Anterior cingulate cortex (BA24)	QDT8	GTEX-QDT8-0011-R3A-SM-32PKR
740	Brain - Amygdala	QDT8	GTEX-QDT8-0011-R4A-SM-32PKM
741	Brain - Caudate (basal ganglia)	QDT8	GTEX-QDT8-0011-R5A-SM-32PKN
742	Brain - Nucleus accumbens (basal ganglia)	QDT8	GTEX-QDT8-0011-R6A-SM-32PKI
743	Brain - Putamen (basal ganglia)	QDT8	GTEX-QDT8-0011-R7A-SM-32PKF
744	Brain - Hypothalamus	QDT8	GTEX-QDT8-0011-R8A-SM-32PKE
745	Skin - Sun Exposed (Lower leg)	QDT8	GTEX-QDT8-0126-SM-48TZ1
746	Adipose - Subcutaneous	QDT8	GTEX-QDT8-0226-SM-32PL4
747	Nerve - Tibial	QDT8	GTEX-QDT8-0326-SM-32PL1
748	Artery - Tibial	QDT8	GTEX-QDT8-0426-SM-32PKZ
749	Muscle - Skeletal	QDT8	GTEX-QDT8-0526-SM-3NMD8
750	Breast - Mammary Tissue	QDT8	GTEX-QDT8-0626-SM-48TYW
751	Lung	QDT8	GTEX-QDT8-0926-SM-32PL2
752	Artery - Aorta	QDT8	GTEX-QDT8-1026-SM-43V6X
753	Esophagus - Muscularis	QDT8	GTEX-QDT8-1326-SM-48TYY
754	Vagina	QDT8	GTEX-QDT8-2526-SM-48TYX
755	Brain - Cortex	QDT8	GTEX-QDT8-2926-SM-32PKC
756	Brain - Cerebellum	QDT8	GTEX-QDT8-3026-SM-32PKB
757	Whole Blood	QDVJ	GTEX-QDVJ-0005-SM-2TC5X
758	Cells - Transformed fibroblasts	QDVJ	GTEX-QDVJ-0008-SM-48U2E
759	Thyroid	QDVJ	GTEX-QDVJ-0226-SM-2I5FV
760	Heart - Left Ventricle	QDVJ	GTEX-QDVJ-0426-SM-2I5FW
761	Artery - Aorta	QDVJ	GTEX-QDVJ-0626-SM-48U1T
762	Esophagus - Mucosa	QDVJ	GTEX-QDVJ-0726-SM-48U1W
763	Esophagus - Muscularis	QDVJ	GTEX-QDVJ-0826-SM-48U1S
764	Lung	QDVJ	GTEX-QDVJ-0926-SM-2I5FU
765	Adrenal Gland	QDVJ	GTEX-QDVJ-1126-SM-48U1U
766	Pancreas	QDVJ	GTEX-QDVJ-1226-SM-48U1V
767	Colon - Transverse	QDVJ	GTEX-QDVJ-1326-SM-48U1X
768	Stomach	QDVJ	GTEX-QDVJ-1426-SM-48U1Y
769	Skin - Sun Exposed (Lower leg)	QDVJ	GTEX-QDVJ-1726-SM-2I5FX
770	Adipose - Subcutaneous	QDVJ	GTEX-QDVJ-1826-SM-2S1P3
771	Muscle - Skeletal	QDVJ	GTEX-QDVJ-1926-SM-2S1PJ
772	Whole Blood	QDVN	GTEX-QDVN-0006-SM-48U1R
773	Cells - Transformed fibroblasts	QDVN	GTEX-QDVN-0008-SM-48U2D
774	Artery - Coronary	QDVN	GTEX-QDVN-0126-SM-4GIC9
775	Artery - Aorta	QDVN	GTEX-QDVN-0226-SM-48TZ9
776	Heart - Left Ventricle	QDVN	GTEX-QDVN-0326-SM-2I3FS
777	Adrenal Gland	QDVN	GTEX-QDVN-0426-SM-48TZ6
778	Spleen	QDVN	GTEX-QDVN-0526-SM-48TZ4
779	Thyroid	QDVN	GTEX-QDVN-0626-SM-2I3FP
780	Lung	QDVN	GTEX-QDVN-0726-SM-4B64L
781	Liver	QDVN	GTEX-QDVN-0826-SM-48TZ2
782	Pancreas	QDVN	GTEX-QDVN-0926-SM-2I5GL
783	Esophagus - Mucosa	QDVN	GTEX-QDVN-1026-SM-48TZA
784	Esophagus - Muscularis	QDVN	GTEX-QDVN-1126-SM-48TZ7
785	Stomach	QDVN	GTEX-QDVN-1226-SM-48TZ5
786	Colon - Transverse	QDVN	GTEX-QDVN-1326-SM-48TZ3
787	Kidney - Cortex	QDVN	GTEX-QDVN-1626-SM-48TZC
788	Skin - Sun Exposed (Lower leg)	QDVN	GTEX-QDVN-2026-SM-3GAEP
789	Nerve - Tibial	QDVN	GTEX-QDVN-2226-SM-2S1PM
790	Artery - Tibial	QDVN	GTEX-QDVN-2326-SM-2S1PF
791	Muscle - Skeletal	QDVN	GTEX-QDVN-2426-SM-2S1Q4
792	Whole Blood	QEG4	GTEX-QEG4-0006-SM-2I5FY
793	Cells - Transformed fibroblasts	QEG4	GTEX-QEG4-0008-SM-48TYZ
794	Testis	QEG4	GTEX-QEG4-0126-SM-48TZE
795	Skin - Sun Exposed (Lower leg)	QEG4	GTEX-QEG4-0226-SM-2S1PY
796	Heart - Left Ventricle	QEG4	GTEX-QEG4-0426-SM-33HC3
797	Lung	QEG4	GTEX-QEG4-0526-SM-48TZD
798	Muscle - Skeletal	QEG4	GTEX-QEG4-0626-SM-2S1OY
799	Nerve - Tibial	QEG4	GTEX-QEG4-1126-SM-2S1P7
800	Artery - Tibial	QEG4	GTEX-QEG4-1226-SM-2S1P6
801	Whole Blood	QEG5	GTEX-QEG5-0006-SM-2I5FZ
802	Skin - Sun Exposed (Lower leg)	QEG5	GTEX-QEG5-0226-SM-2I5GI
803	Adipose - Subcutaneous	QEG5	GTEX-QEG5-0326-SM-2S1PB
804	Muscle - Skeletal	QEG5	GTEX-QEG5-0426-SM-2I5GJ
805	Artery - Tibial	QEG5	GTEX-QEG5-0626-SM-2S1PP
806	Thyroid	QEG5	GTEX-QEG5-0826-SM-2I5GF
807	Heart - Left Ventricle	QEG5	GTEX-QEG5-0926-SM-2TC64
808	Lung	QEG5	GTEX-QEG5-1126-SM-33HC2
809	Artery - Aorta	QEG5	GTEX-QEG5-1226-SM-447AR
810	Esophagus - Mucosa	QEG5	GTEX-QEG5-1426-SM-447AS
811	Cells - Transformed fibroblasts	QEL4	GTEX-QEL4-0008-SM-447AZ
812	Adipose - Subcutaneous	QEL4	GTEX-QEL4-0326-SM-3GAE5
813	Nerve - Tibial	QEL4	GTEX-QEL4-0426-SM-3GACZ
814	Artery - Tibial	QEL4	GTEX-QEL4-0526-SM-3GIJ4
815	Muscle - Skeletal	QEL4	GTEX-QEL4-0626-SM-3GIJM
816	Thyroid	QEL4	GTEX-QEL4-0726-SM-3GIJ5
817	Lung	QEL4	GTEX-QEL4-0826-SM-3GAF2
818	Heart - Left Ventricle	QEL4	GTEX-QEL4-0926-SM-3GAD1
819	Liver	QEL4	GTEX-QEL4-1226-SM-447A4
820	Pancreas	QEL4	GTEX-QEL4-1326-SM-447AD
821	Esophagus - Mucosa	QEL4	GTEX-QEL4-1426-SM-447AC
822	Esophagus - Muscularis	QEL4	GTEX-QEL4-1526-SM-447AB
823	Breast - Mammary Tissue	QEL4	GTEX-QEL4-2126-SM-447AE
824	Whole Blood	QESD	GTEX-QESD-0006-SM-2I5G6
825	Cells - Transformed fibroblasts	QESD	GTEX-QESD-0008-SM-447B2
826	Heart - Left Ventricle	QESD	GTEX-QESD-0526-SM-2I5G5
827	Lung	QESD	GTEX-QESD-0626-SM-2I5G4
828	Skin - Sun Exposed (Lower leg)	QESD	GTEX-QESD-1426-SM-2S1R9
829	Adipose - Subcutaneous	QESD	GTEX-QESD-1526-SM-2S1QT
830	Muscle - Skeletal	QESD	GTEX-QESD-1626-SM-2S1RB
831	Nerve - Tibial	QESD	GTEX-QESD-1726-SM-2S1R7
832	Liver	QESD	GTEX-QESD-2026-SM-447BI
833	Whole Blood	QLQ7	GTEX-QLQ7-0005-SM-2S1QP
834	Cells - Transformed fibroblasts	QLQ7	GTEX-QLQ7-0008-SM-447AW
835	Heart - Left Ventricle	QLQ7	GTEX-QLQ7-0526-SM-2I5G3
836	Thyroid	QLQ7	GTEX-QLQ7-0726-SM-2I5G2
837	Stomach	QLQ7	GTEX-QLQ7-0826-SM-447B3
838	Esophagus - Mucosa	QLQ7	GTEX-QLQ7-0926-SM-447BC
839	Adipose - Subcutaneous	QLQ7	GTEX-QLQ7-1526-SM-2S1QA
840	Skin - Sun Exposed (Lower leg)	QLQ7	GTEX-QLQ7-1626-SM-2S1R8
841	Muscle - Skeletal	QLQ7	GTEX-QLQ7-1726-SM-2S1QQ
842	Nerve - Tibial	QLQ7	GTEX-QLQ7-1826-SM-2S1R5
843	Artery - Tibial	QLQ7	GTEX-QLQ7-1926-SM-2S1R6
844	Whole Blood	QLQW	GTEX-QLQW-0005-SM-2S1RA
845	Spleen	QLQW	GTEX-QLQW-0126-SM-447BK
846	Adrenal Gland	QLQW	GTEX-QLQW-0226-SM-447BJ
847	Pancreas	QLQW	GTEX-QLQW-0326-SM-447A8
848	Colon - Transverse	QLQW	GTEX-QLQW-0426-SM-447A7
849	Esophagus - Muscularis	QLQW	GTEX-QLQW-0626-SM-447A6
850	Stomach	QLQW	GTEX-QLQW-0726-SM-447AA
851	Testis	QLQW	GTEX-QLQW-1026-SM-447A9
852	Skin - Sun Exposed (Lower leg)	QLQW	GTEX-QLQW-1126-SM-2S1Q8
853	Adipose - Subcutaneous	QLQW	GTEX-QLQW-1226-SM-2S1Q9
854	Muscle - Skeletal	QLQW	GTEX-QLQW-1326-SM-2S1QS
855	Nerve - Tibial	QLQW	GTEX-QLQW-1426-SM-2S1QU
856	Cells - Transformed fibroblasts	QMR6	GTEX-QMR6-0008-SM-447AV
857	Brain - Frontal Cortex (BA9)	QMR6	GTEX-QMR6-0011-R10A-SM-32PKO
858	Brain - Cerebellar Hemisphere	QMR6	GTEX-QMR6-0011-R11A-SM-32PKK
859	Brain - Hippocampus	QMR6	GTEX-QMR6-0011-R1A-SM-32PKW
860	Brain - Substantia nigra	QMR6	GTEX-QMR6-0011-R2A-SM-32PKV
861	Brain - Amygdala	QMR6	GTEX-QMR6-0011-R4A-SM-32PKU
862	Brain - Caudate (basal ganglia)	QMR6	GTEX-QMR6-0011-R5A-SM-32PKT
863	Brain - Nucleus accumbens (basal ganglia)	QMR6	GTEX-QMR6-0011-R6A-SM-32PKP
864	Brain - Putamen (basal ganglia)	QMR6	GTEX-QMR6-0011-R7A-SM-32PKL
865	Brain - Hypothalamus	QMR6	GTEX-QMR6-0011-R8A-SM-32PKJ
866	Brain - Cerebellum	QMR6	GTEX-QMR6-1326-SM-32PLB
867	Brain - Cortex	QMR6	GTEX-QMR6-1426-SM-32PLA
868	Lung	QMR6	GTEX-QMR6-1926-SM-32PL9
869	Whole Blood	QMRM	GTEX-QMRM-0005-SM-3NB2A
870	Cells - Transformed fibroblasts	QMRM	GTEX-QMRM-0008-SM-447B1
871	Heart - Left Ventricle	QMRM	GTEX-QMRM-0526-SM-2I5GA
872	Artery - Aorta	QMRM	GTEX-QMRM-0626-SM-447BQ
873	Thyroid	QMRM	GTEX-QMRM-0726-SM-2I5G8
874	Lung	QMRM	GTEX-QMRM-0826-SM-3NB33
875	Esophagus - Muscularis	QMRM	GTEX-QMRM-0926-SM-447BR
876	Stomach	QMRM	GTEX-QMRM-1126-SM-447BN
877	Colon - Transverse	QMRM	GTEX-QMRM-1226-SM-447C6
878	Adipose - Subcutaneous	QMRM	GTEX-QMRM-1726-SM-2S1QG
879	Cells - Transformed fibroblasts	QV31	GTEX-QV31-0008-SM-447AT
880	Spleen	QV31	GTEX-QV31-0126-SM-447BP
881	Pancreas	QV31	GTEX-QV31-0226-SM-447BO
882	Artery - Aorta	QV31	GTEX-QV31-0326-SM-447BM
883	Stomach	QV31	GTEX-QV31-0626-SM-447C5
884	Thyroid	QV31	GTEX-QV31-0726-SM-3GAEG
885	Adipose - Subcutaneous	QV31	GTEX-QV31-1326-SM-2S1QE
886	Muscle - Skeletal	QV31	GTEX-QV31-1426-SM-2S1QD
887	Artery - Tibial	QV31	GTEX-QV31-1626-SM-2S1QC
888	Cells - Transformed fibroblasts	QV44	GTEX-QV44-0008-SM-447AX
889	Heart - Left Ventricle	QV44	GTEX-QV44-0526-SM-2S1RE
890	Thyroid	QV44	GTEX-QV44-0826-SM-2S1RG
891	Lung	QV44	GTEX-QV44-0926-SM-2S1RH
892	Esophagus - Muscularis	QV44	GTEX-QV44-1026-SM-447CG
893	Adipose - Subcutaneous	QV44	GTEX-QV44-1825-SM-447CF
894	Skin - Sun Exposed (Lower leg)	QV44	GTEX-QV44-1926-SM-2S1RF
895	Muscle - Skeletal	QV44	GTEX-QV44-2026-SM-2S1RD
896	Artery - Tibial	QV44	GTEX-QV44-2226-SM-447A3
897	Whole Blood	QVJO	GTEX-QVJO-0006-SM-2S1RC
898	Cells - Transformed fibroblasts	QVJO	GTEX-QVJO-0008-SM-447AU
899	Brain - Frontal Cortex (BA9)	QVJO	GTEX-QVJO-0011-R10A-SM-2S1QJ
900	Brain - Hippocampus	QVJO	GTEX-QVJO-0011-R1A-SM-2S1QI
901	Brain - Substantia nigra	QVJO	GTEX-QVJO-0011-R2A-SM-2S1QK
902	Brain - Amygdala	QVJO	GTEX-QVJO-0011-R4A-SM-2S1QL
903	Brain - Caudate (basal ganglia)	QVJO	GTEX-QVJO-0011-R5A-SM-2S1QM
904	Brain - Nucleus accumbens (basal ganglia)	QVJO	GTEX-QVJO-0011-R6A-SM-2S1QN
905	Brain - Hypothalamus	QVJO	GTEX-QVJO-0011-R8A-SM-447C7
906	Brain - Spinal cord (cervical c-1)	QVJO	GTEX-QVJO-0011-R9A-SM-2S1QH
907	Muscle - Skeletal	QVJO	GTEX-QVJO-0126-SM-3GIK4
908	Artery - Aorta	QVJO	GTEX-QVJO-0526-SM-447CE
909	Brain - Cerebellum	QVJO	GTEX-QVJO-1325-SM-2S1QX
910	Brain - Cortex	QVJO	GTEX-QVJO-1426-SM-2S1QY
911	Skin - Sun Exposed (Lower leg)	QVJO	GTEX-QVJO-1626-SM-2S1QW
912	Breast - Mammary Tissue	QVJO	GTEX-QVJO-1826-SM-447C9
913	Whole Blood	QVUS	GTEX-QVUS-0006-SM-3GAE8
914	Cells - Transformed fibroblasts	QVUS	GTEX-QVUS-0008-SM-447AY
915	Brain - Frontal Cortex (BA9)	QVUS	GTEX-QVUS-0011-R10A-SM-3GIK3
916	Brain - Hippocampus	QVUS	GTEX-QVUS-0011-R1A-SM-3GAD2
917	Brain - Anterior cingulate cortex (BA24)	QVUS	GTEX-QVUS-0011-R3A-SM-3GAFD
918	Brain - Amygdala	QVUS	GTEX-QVUS-0011-R4A-SM-3GAE7
919	Brain - Nucleus accumbens (basal ganglia)	QVUS	GTEX-QVUS-0011-R6A-SM-3GACX
920	Brain - Hypothalamus	QVUS	GTEX-QVUS-0011-R8A-SM-3GAD7
921	Brain - Spinal cord (cervical c-1)	QVUS	GTEX-QVUS-0011-R9A-SM-3GIJA
922	Muscle - Skeletal	QVUS	GTEX-QVUS-0226-SM-3GIJY
923	Artery - Aorta	QVUS	GTEX-QVUS-0426-SM-48FE3
924	Esophagus - Mucosa	QVUS	GTEX-QVUS-0626-SM-447CC
925	Brain - Cortex	QVUS	GTEX-QVUS-2826-SM-3GADB
926	Brain - Cerebellum	QVUS	GTEX-QVUS-2926-SM-3GIJB
927	Whole Blood	QXCU	GTEX-QXCU-0006-SM-2TC5K
928	Cells - Transformed fibroblasts	QXCU	GTEX-QXCU-0008-SM-48FCH
929	Nerve - Tibial	QXCU	GTEX-QXCU-0126-SM-2TC5Q
930	Artery - Tibial	QXCU	GTEX-QXCU-0226-SM-2TC5W
931	Thyroid	QXCU	GTEX-QXCU-0326-SM-2TC63
932	Lung	QXCU	GTEX-QXCU-0626-SM-2TC69
933	Artery - Aorta	QXCU	GTEX-QXCU-0926-SM-48FEP
934	Muscle - Skeletal	QXCU	GTEX-QXCU-1726-SM-2TC6L
935	Stomach	QXCU	GTEX-QXCU-1926-SM-48FE4
936	Whole Blood	R3RS	GTEX-R3RS-0005-SM-3GAEH
937	Cells - Transformed fibroblasts	R3RS	GTEX-R3RS-0008-SM-48FF1
938	Skin - Sun Exposed (Lower leg)	R3RS	GTEX-R3RS-0126-SM-3GIJL
939	Muscle - Skeletal	R3RS	GTEX-R3RS-0526-SM-3GADG
940	Breast - Mammary Tissue	R3RS	GTEX-R3RS-0626-SM-48FE1
941	Thyroid	R3RS	GTEX-R3RS-0726-SM-3GIJR
942	Esophagus - Mucosa	R3RS	GTEX-R3RS-1326-SM-48FE7
943	Whole Blood	R45C	GTEX-R45C-0006-SM-3GAD6
944	Cells - Transformed fibroblasts	R45C	GTEX-R45C-0008-SM-48FF2
945	Heart - Left Ventricle	R45C	GTEX-R45C-0926-SM-3GAD4
946	Esophagus - Mucosa	R45C	GTEX-R45C-1226-SM-48FEE
947	Whole Blood	R53T	GTEX-R53T-0005-SM-3GADK
948	Cells - Transformed fibroblasts	R53T	GTEX-R53T-0008-SM-48FEW
949	Adrenal Gland	R53T	GTEX-R53T-0226-SM-48FEH
950	Liver	R53T	GTEX-R53T-0326-SM-48FEC
951	Pancreas	R53T	GTEX-R53T-0426-SM-48FEM
952	Thyroid	R53T	GTEX-R53T-0526-SM-3GADL
953	Artery - Coronary	R53T	GTEX-R53T-0726-SM-48FCS
954	Artery - Aorta	R53T	GTEX-R53T-0826-SM-48FCP
955	Heart - Left Ventricle	R53T	GTEX-R53T-0926-SM-3GADH
956	Esophagus - Muscularis	R53T	GTEX-R53T-1026-SM-48FCO
957	Esophagus - Mucosa	R53T	GTEX-R53T-1126-SM-48FD4
958	Stomach	R53T	GTEX-R53T-1226-SM-48FCT
959	Colon - Transverse	R53T	GTEX-R53T-1326-SM-48FCQ
960	Breast - Mammary Tissue	R53T	GTEX-R53T-1526-SM-48FEK
961	Adipose - Subcutaneous	R53T	GTEX-R53T-1626-SM-3GAEW
962	Muscle - Skeletal	R53T	GTEX-R53T-1826-SM-3GIJX
963	Artery - Tibial	R53T	GTEX-R53T-2026-SM-3GIJF
964	Whole Blood	R55C	GTEX-R55C-0005-SM-3GAE9
965	Cells - Transformed fibroblasts	R55C	GTEX-R55C-0008-SM-48FCF
966	Heart - Left Ventricle	R55C	GTEX-R55C-0326-SM-3GAF1
967	Lung	R55C	GTEX-R55C-0526-SM-3GIKA
968	Thyroid	R55C	GTEX-R55C-0626-SM-2TF4Q
969	Esophagus - Muscularis	R55C	GTEX-R55C-0726-SM-48FCN
970	Esophagus - Mucosa	R55C	GTEX-R55C-0826-SM-48FCL
971	Stomach	R55C	GTEX-R55C-1026-SM-48FCM
972	Colon - Transverse	R55C	GTEX-R55C-1126-SM-48FCJ
973	Testis	R55C	GTEX-R55C-1426-SM-48FED
974	Adipose - Subcutaneous	R55C	GTEX-R55C-1626-SM-48FEG
975	Muscle - Skeletal	R55C	GTEX-R55C-1726-SM-3GADJ
976	Artery - Tibial	R55C	GTEX-R55C-1826-SM-3GADI
977	Nerve - Tibial	R55C	GTEX-R55C-1926-SM-2TF4K
978	Whole Blood	R55D	GTEX-R55D-0006-SM-3GIJS
979	Cells - Transformed fibroblasts	R55D	GTEX-R55D-0008-SM-48FEV
980	Testis	R55D	GTEX-R55D-0126-SM-48FEL
981	Adipose - Subcutaneous	R55D	GTEX-R55D-0326-SM-48FES
982	Muscle - Skeletal	R55D	GTEX-R55D-0626-SM-3GAD5
983	Breast - Mammary Tissue	R55D	GTEX-R55D-0826-SM-48FEA
984	Lung	R55D	GTEX-R55D-0926-SM-3GAEU
985	Esophagus - Mucosa	R55D	GTEX-R55D-1126-SM-48FEB
986	Esophagus - Muscularis	R55D	GTEX-R55D-1226-SM-48FE9
987	Pancreas	R55D	GTEX-R55D-1426-SM-48FEN
988	Stomach	R55D	GTEX-R55D-1526-SM-48FEJ
989	Colon - Transverse	R55D	GTEX-R55D-1826-SM-48FEF
990	Whole Blood	R55E	GTEX-R55E-0006-SM-2TC5G
991	Cells - Transformed fibroblasts	R55E	GTEX-R55E-0008-SM-48FCG
992	Brain - Cerebellar Hemisphere	R55E	GTEX-R55E-0011-R11A-SM-2TC6I
993	Brain - Hippocampus	R55E	GTEX-R55E-0011-R1A-SM-2TC6N
994	Brain - Amygdala	R55E	GTEX-R55E-0011-R4A-SM-2TC5H
995	Brain - Caudate (basal ganglia)	R55E	GTEX-R55E-0011-R5A-SM-2TC5N
996	Brain - Nucleus accumbens (basal ganglia)	R55E	GTEX-R55E-0011-R6A-SM-2TC5T
997	Brain - Putamen (basal ganglia)	R55E	GTEX-R55E-0011-R7A-SM-2TC5Z
998	Brain - Hypothalamus	R55E	GTEX-R55E-0011-R8A-SM-2TC66
999	Brain - Spinal cord (cervical c-1)	R55E	GTEX-R55E-0011-R9A-SM-2TC6C
1000	Skin - Sun Exposed (Lower leg)	R55E	GTEX-R55E-0126-SM-2TC5Y
1001	Artery - Tibial	R55E	GTEX-R55E-0326-SM-48FD2
1002	Nerve - Tibial	R55E	GTEX-R55E-0426-SM-2TC65
1003	Muscle - Skeletal	R55E	GTEX-R55E-0526-SM-2TC6B
1004	Testis	R55E	GTEX-R55E-0726-SM-48FCZ
1005	Thyroid	R55E	GTEX-R55E-0826-SM-2TC5M
1006	Heart - Left Ventricle	R55E	GTEX-R55E-1026-SM-2TC5S
1007	Artery - Aorta	R55E	GTEX-R55E-1126-SM-48FDZ
1008	Esophagus - Mucosa	R55E	GTEX-R55E-1326-SM-48FCR
1009	Brain - Cerebellum	R55E	GTEX-R55E-2526-SM-2TC6H
1010	Pituitary	R55E	GTEX-R55E-2726-SM-48FCX
1011	Whole Blood	R55F	GTEX-R55F-0005-SM-2TF4W
1012	Brain - Nucleus accumbens (basal ganglia)	R55F	GTEX-R55F-0011-R6A-SM-2TF4L
1013	Brain - Hypothalamus	R55F	GTEX-R55F-0011-R8A-SM-2TF4F
1014	Skin - Sun Exposed (Lower leg)	R55F	GTEX-R55F-0126-SM-48FCK
1015	Nerve - Tibial	R55F	GTEX-R55F-0226-SM-48FCI
1016	Brain - Cerebellum	R55F	GTEX-R55F-1226-SM-2TF59
1017	Adipose - Subcutaneous	R55F	GTEX-R55F-1426-SM-2TF53
1018	Muscle - Skeletal	R55F	GTEX-R55F-1526-SM-2TF4X
1019	Breast - Mammary Tissue	R55F	GTEX-R55F-1726-SM-2TF4R
1020	Whole Blood	R55G	GTEX-R55G-0006-SM-2TC6O
1021	Cells - Transformed fibroblasts	R55G	GTEX-R55G-0008-SM-48FEX
1022	Adrenal Gland	R55G	GTEX-R55G-0126-SM-48FDS
1023	Spleen	R55G	GTEX-R55G-0226-SM-48FEI
1024	Pancreas	R55G	GTEX-R55G-0326-SM-48FDM
1025	Artery - Coronary	R55G	GTEX-R55G-0426-SM-48FDH
1026	Heart - Left Ventricle	R55G	GTEX-R55G-0526-SM-2TC5O
1027	Artery - Aorta	R55G	GTEX-R55G-0626-SM-48FDB
1028	Lung	R55G	GTEX-R55G-0826-SM-2TC5U
1029	Esophagus - Muscularis	R55G	GTEX-R55G-0926-SM-48FDN
1030	Esophagus - Mucosa	R55G	GTEX-R55G-1026-SM-48FDI
1031	Stomach	R55G	GTEX-R55G-1126-SM-48FDG
1032	Colon - Transverse	R55G	GTEX-R55G-1226-SM-48FDC
1033	Uterus	R55G	GTEX-R55G-1626-SM-48FF4
1034	Nerve - Tibial	R55G	GTEX-R55G-2126-SM-2TC67
1035	Muscle - Skeletal	R55G	GTEX-R55G-2326-SM-2TC61
1036	Adipose - Subcutaneous	R55G	GTEX-R55G-2426-SM-2TC5I
1037	Skin - Sun Exposed (Lower leg)	R55G	GTEX-R55G-2526-SM-2TC6D
1038	Whole Blood	REY6	GTEX-REY6-0005-SM-2TF54
1039	Testis	REY6	GTEX-REY6-0126-SM-48FDT
1040	Adipose - Subcutaneous	REY6	GTEX-REY6-0326-SM-2TF5A
1041	Lung	REY6	GTEX-REY6-0426-SM-2TF5G
1042	Thyroid	REY6	GTEX-REY6-0526-SM-2TF5M
1043	Nerve - Tibial	REY6	GTEX-REY6-0626-SM-2TF4G
1044	Artery - Tibial	REY6	GTEX-REY6-0726-SM-2TF4M
1045	Muscle - Skeletal	REY6	GTEX-REY6-0826-SM-2TF4S
1046	Artery - Coronary	REY6	GTEX-REY6-0926-SM-48FDA
1047	Heart - Left Ventricle	REY6	GTEX-REY6-1026-SM-2TF4Y
1048	Artery - Aorta	REY6	GTEX-REY6-1126-SM-48FDU
1049	Liver	REY6	GTEX-REY6-1226-SM-48FDR
1050	Esophagus - Mucosa	REY6	GTEX-REY6-1326-SM-48FDO
1051	Esophagus - Muscularis	REY6	GTEX-REY6-1426-SM-48FDK
1052	Adrenal Gland	REY6	GTEX-REY6-1726-SM-48FDL
1053	Prostate	REY6	GTEX-REY6-2126-SM-48FD9
1054	Breast - Mammary Tissue	REY6	GTEX-REY6-2426-SM-48FF5
1055	Whole Blood	RM2N	GTEX-RM2N-0006-SM-2TF5H
1056	Cells - Transformed fibroblasts	RM2N	GTEX-RM2N-0008-SM-48FF3
1057	Adrenal Gland	RM2N	GTEX-RM2N-0126-SM-48FDD
1058	Pancreas	RM2N	GTEX-RM2N-0326-SM-48FD8
1059	Lung	RM2N	GTEX-RM2N-0426-SM-2TF4T
1060	Thyroid	RM2N	GTEX-RM2N-0526-SM-2TF4N
